LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),,
ID923086,923086,0,23165.814453125,89.4298929408245,5.575380838761022,0.0,0.0,0,0.5,1,,39520.380952380954,36748.0,14881.0,65535.0,829928.0,16006.109535037518,0.7142531780779527,2.0575128276570216
ID923087,923087,1,3675.9951171875,206.23485624076488,9.437175279669226,0.0,0.0,0,0.5,1,,9245.57142857143,9248.0,3377.0,14409.0,194157.0,3141.1994615342173,0.3684972720583909,1.5851069882754962
ID923085,923085,2,6711.2236328125,59.616596662360074,2.8931569885553947,0.0,0.0,0,0.5,1,,14460.190476190477,14612.0,7812.0,21981.0,303664.0,4478.234067342256,0.4637287438789092,2.0459764699748577
ID923102,923102,3,1585.5374755859375,210.1557766127587,94.5804461868861,0.0,0.0,0,0.5,1,,6065.809523809524,5926.0,5117.0,7824.0,127382.0,846.3828104969772,0.22220214192079524,2.6058963063107656
ID923103,923103,4,14133.7236328125,120.39552986036381,100.99340627047036,0.0,0.0,0,0.5,1,,25366.0,24071.0,11447.0,43126.0,532686.0,8960.723810050169,0.5836585017226394,2.086585435040766
ID923100,923100,5,29607.50390625,78.22766118607278,80.12093786484093,0.0,0.0,0,0.5,1,,50500.95238095238,55056.0,23043.0,65535.0,1060520.0,15640.229120688067,0.7519659250597113,2.77178129244109
ID923101,923101,6,24297.302734375,76.27242286986514,82.84633953445132,0.0,0.0,0,0.5,1,,30884.095238095237,25618.0,8392.0,65535.0,648566.0,19868.91588613924,0.7487763696044452,1.3310934961594667
ID923098,923098,7,19406.03125,40.617375276844136,70.76185543976112,0.0,0.0,0,0.5,1,,24691.04761904762,18832.0,9124.0,61100.0,518512.0,15892.272202162252,0.7729520748257902,1.3546873916502122
ID923099,923099,8,5778.10693359375,73.80303431369278,78.16438096519514,0.0,0.0,0,0.5,1,,12154.095238095239,11392.0,4958.0,21549.0,255236.0,4354.743378257344,0.4117287624746149,1.6279835309354436
ID923096,923096,9,1458.4603271484375,157.48973705304985,53.68350809559652,0.0,0.0,0,0.5,1,,8488.904761904761,8271.0,6570.0,10435.0,178267.0,1258.8750098703963,0.13884813222592512,1.644270528419925
ID923097,923097,10,1573.6749267578125,156.64691626261592,53.928194649408915,0.0,0.0,0,0.5,1,,8916.809523809523,9013.0,6742.0,10716.0,187253.0,1178.7729051453302,0.14666487900143851,1.9350801500176036
ID923094,923094,11,3441.8349609375,26.744474024489787,47.98989811769613,0.0,0.0,0,0.5,1,,8725.619047619048,8369.0,6234.0,12291.0,183238.0,1739.8341437099825,0.393575871976358,2.8328021424011514
ID923095,923095,12,15305.7841796875,158.35833040329712,50.81232488371592,0.0,0.0,0,0.5,1,,27735.428571428572,26977.0,13001.0,42936.0,582444.0,8485.705625175955,0.6148872260189584,2.4890303180874973
ID923092,923092,,5333.79296875,100.00964413412255,36.79010044612361,0.0,0.0,0,0.5,1,,30382.333333333332,32144.0,19422.0,35973.0,638029.0,4631.651836368244,0.16018417780540872,1.811373008854111
ID923093,923093,13,1865.0540771484375,97.87980572448862,37.207389797511,0.0,0.0,0,0.5,1,,17433.380952380954,17869.0,13362.0,20632.0,366101.0,2212.8420295220008,0.06782328401123837,1.0007846431226641
ID923090,923090,14,1734.9339599609375,99.02231406787672,34.8205431681911,0.0,0.0,0,0.5,1,,20131.619047619046,20366.0,15894.0,23081.0,422764.0,2059.5989045489046,0.05352627460768351,0.993225117225705
ID923091,923091,15,5485.53662109375,100.00964413412255,36.79010044612361,0.0,0.0,0,0.5,1,,30382.333333333332,32144.0,19422.0,35973.0,638029.0,4631.651836368244,0.16018417780540872,1.811373008854111
ID923088,923088,16,8717.236328125,159.70003947932653,32.85283429268501,0.0,0.0,0,0.5,1,,17437.14285714286,17127.0,7562.0,27674.0,366180.0,5641.7876802101855,0.5250941844169149,2.1282817770496294
ID923089,923089,17,2534.53076171875,101.17739313897181,33.59681789166631,0.0,0.0,0,0.5,1,,16732.904761904763,16533.0,13178.0,20075.0,351391.0,2098.412802685923,0.1196107338800239,1.703779973462306
ID923118,923118,18,9483.00390625,77.52968852745056,214.91760720055584,0.0,0.0,0,0.5,1,,19075.190476190477,18489.0,8069.0,30435.0,400579.0,6726.827525803286,0.49036685813044856,1.8660209369657235
ID923119,923119,19,22484.62890625,42.924,224.037,0.0,0.0,0,0.5,1,,35454.47619047619,37210.0,8550.0,65535.0,744544.0,18677.192834093265,0.790741859160093,1.6764523361209567
ID923116,923116,20,2301.7197265625,54.624189298407515,202.16745440630265,0.0,0.0,0,0.5,1,,8290.904761904761,8511.0,6379.0,10554.0,174109.0,1275.9161377128949,0.2606111346290363,2.6867151230661546
ID923117,923117,21,16375.578125,102.53462696752707,205.86413042945836,0.0,0.0,0,0.5,1,,24110.714285714286,22149.0,10633.0,47927.0,506325.0,11170.211847332426,0.7079879719531993,1.7894506842192253
ID923114,923114,22,20021.802734375,123.7120465647208,185.35770437402522,0.0,0.0,0,0.5,1,,22385.904761904763,12519.0,3411.0,65535.0,470104.0,19105.81460421084,0.7345198734333062,0.9923465377002282
ID923115,923115,23,2511.146728515625,68.34352408086976,188.4009406505963,0.0,0.0,0,0.5,1,,8037.190476190476,8075.0,4304.0,11056.0,168781.0,1977.9520878688547,0.26512193979322873,1.7030671438872236
